"country","continent","year","lifeExp","pop","gdpPercap"
"Slovenia","Europe",1952,65.57,1489518,4215.041741
"Slovenia","Europe",1957,67.85,1533070,5862.276629
"Slovenia","Europe",1962,69.15,1582962,7402.303395
"Slovenia","Europe",1967,69.18,1646912,9405.489397
"Slovenia","Europe",1972,69.82,1694510,12383.4862
"Slovenia","Europe",1977,70.97,1746919,15277.03017
"Slovenia","Europe",1982,71.063,1861252,17866.72175
"Slovenia","Europe",1987,72.25,1945870,18678.53492
"Slovenia","Europe",1992,73.64,1999210,14214.71681
"Slovenia","Europe",1997,75.13,2011612,17161.10735
"Slovenia","Europe",2002,76.66,2011497,20660.01936
"Slovenia","Europe",2007,77.926,2009245,25768.25759
